Year,Month,State,Illnesses,Hospitalizations,Deaths
1998,8,Indiana,33,0,0
1998,8,California,4,0,0
1998,8,California,2,2,0
1998,8,Washington,191,0,0
1998,8,Minnesota,4,0,0
1998,8,Ohio,2,0,0
1998,8,Illinois,11,0,0
1998,8,Ohio,3,0,0
1998,8,Michigan,3,1,0
1998,8,California,20,0,0
1998,8,Ohio,10,0,0
1998,8,Maryland,10,0,0
1998,8,Ohio,10,0,0
1998,8,New Jersey,4,0,0
1998,8,Wisconsin,33,0,0
1998,8,Washington,25,0,0
1998,8,Illinois,10,0,0
1998,8,Washington,3,0,0
1998,8,Ohio,2,0,0
1998,8,Minnesota,66,0,0
1998,8,Florida,32,2,0
1998,8,Ohio,4,0,0
1998,8,California,45,5,0
1998,8,California,13,0,0
1998,8,Minnesota,7,0,0
1998,8,Maryland,16,2,0
1998,8,Massachusetts,5,0,0
1998,8,Pennsylvania,19,1,0
1998,8,Texas,11,11,0
1998,8,Washington,3,0,0
1998,8,Minnesota,36,0,0
1998,8,Michigan,3,0,0
1998,8,California,40,0,0
1998,8,California,200,4,0
1998,7,Multistate,23,0,0
1998,7,Multistate,486,0,0
1998,7,Michigan,3,0,0
1998,7,Washington,30,0,0
1998,7,Massachusetts,4,4,0
1998,7,Oklahoma,21,1,0
1998,7,Ohio,2,0,0
1998,7,Ohio,2,0,0
1998,7,Wisconsin,2,2,0
1998,7,Hawaii,2,0,0
1998,7,Wisconsin,12,0,0
1998,7,Virginia,22,0,0
1998,7,Michigan,20,3,0
1998,7,Florida,18,0,0
1998,7,Washington,2,0,0
1998,7,Illinois,8,4,0
1998,7,California,12,0,0
1998,7,Ohio,3,0,0
1998,7,Ohio,2,0,0
1998,7,Illinois,2,0,0
1998,7,Illinois,16,0,0
1998,7,Illinois,18,0,0
1998,7,Hawaii,2,0,0
1998,7,California,28,17,0
1998,7,Washington,4,0,0
1998,7,Wisconsin,13,0,0
1998,7,Washington,2,0,0
1998,7,California,32,3,0
1998,7,California,9,0,0
1998,7,Michigan,6,0,0
1998,7,Illinois,7,0,0
1998,7,California,6,2,0
1998,7,New Jersey,8,0,0
1998,7,Illinois,10,0,0
1998,7,Minnesota,6,0,0
1998,7,Missouri,14,0,0
1998,7,Washington,2,0,0
1998,7,Pennsylvania,43,0,0
1998,7,Michigan,19,0,0
1998,7,Wisconsin,16,0,0
1998,7,Illinois,150,0,0
1998,7,Pennsylvania,19,0,0
1998,7,Washington,7,0,0
1998,7,Pennsylvania,15,0,0
1998,7,Michigan,12,1,0
1998,7,Illinois,5,5,0
1998,7,Illinois,13,0,0
1998,7,Hawaii,3,0,0
1998,7,California,7,0,0
1998,7,Virginia,10,0,0
1998,7,Ohio,4,0,0
1998,7,Ohio,5,0,0
1998,7,Hawaii,2,0,0
1998,6,North Carolina,17,0,0
1998,6,New Jersey,19,0,2
1998,6,Washington,2,0,0
1998,6,Hawaii,2,0,0
1998,6,Pennsylvania,6,1,0
1998,6,Ohio,49,2,0
1998,6,Ohio,5,0,0
1998,6,New Jersey,18,0,0
1998,6,Missouri,4,4,0
1998,6,Hawaii,19,0,0
1998,6,Ohio,22,3,1
1998,6,Massachusetts,15,0,0
1998,6,Illinois,5,0,0
1998,6,Minnesota,9,0,0
1998,6,Missouri,8,0,0
1998,6,California,16,1,0
1998,6,Illinois,17,0,0
1998,6,California,4,1,0
1998,6,California,100,0,0
1998,6,Minnesota,22,0,0
1998,6,Ohio,15,0,0
1998,6,Wisconsin,47,10,0
1998,6,Florida,36,0,0
1998,6,Ohio,6,0,0
1998,6,Kansas,3,1,0
1998,6,Michigan,3,3,0
1998,6,Maryland,4,0,0
1998,6,Maryland,4,0,0
1998,6,Pennsylvania,12,0,0
1998,6,Ohio,2,0,0
1998,6,Florida,24,0,0
1998,6,California,8,2,0
1998,6,Wisconsin,7,0,0
1998,6,Washington,3,0,0
1998,6,California,93,0,0
1998,6,California,3,0,0
1998,6,Minnesota,20,0,0
1998,6,California,7,0,0
1998,6,Maryland,4,0,0
1998,6,Massachusetts,5,0,0
1998,6,Indiana,27,0,0
1998,6,Kansas,6,0,0
1998,6,New Jersey,8,0,0
1998,6,Hawaii,3,0,0
1998,6,Kansas,24,0,0
1998,6,Ohio,55,0,0
1998,6,Ohio,2,0,0
1998,6,Minnesota,7,0,0
1998,6,Pennsylvania,10,0,0
1998,6,Ohio,6,0,0
1998,6,Minnesota,14,0,0
1998,6,California,11,0,0
1998,6,Wisconsin,63,24,0
1998,6,Ohio,2,0,0
1998,6,California,8,0,0
1998,6,Ohio,2,0,0
1998,6,Ohio,33,0,0
1998,6,Florida,2,0,0
1998,6,Hawaii,167,0,0
1998,6,California,17,1,0
1998,6,Florida,11,0,0
1998,6,Illinois,916,7,0
1998,6,Alaska,3,3,0
1998,6,Minnesota,300,0,0
1998,6,Minnesota,10,0,0
1998,6,Ohio,19,0,0
1998,6,Ohio,7,0,0
1998,6,Wisconsin,40,0,0
1998,5,Texas,400,14,0
1998,5,Multistate,40,0,0
1998,5,Illinois,15,1,0
1998,5,Florida,3,1,0
1998,5,Maryland,5,0,0
1998,5,California,31,0,0
1998,5,Ohio,2,0,0
1998,5,Minnesota,3,0,0
1998,5,Pennsylvania,3,0,0
1998,5,Michigan,3,0,0
1998,5,California,6,0,0
1998,5,Utah,4,0,0
1998,5,Ohio,2,0,0
1998,5,Michigan,5,0,0
1998,5,Wisconsin,15,0,0
1998,5,Wisconsin,16,0,0
1998,5,California,13,0,0
1998,5,Washington,51,0,0
1998,5,Ohio,12,0,0
1998,5,Minnesota,12,0,0
1998,5,Michigan,4,0,0
1998,5,California,8,0,0
1998,5,California,3,1,0
1998,5,Florida,4,0,0
1998,5,Hawaii,2,0,0
1998,5,Florida,6,4,0
1998,5,Indiana,10,7,0
1998,5,Michigan,15,0,0
1998,5,Kansas,4,0,0
1998,5,Illinois,32,0,0
1998,5,Hawaii,15,0,0
1998,5,Minnesota,7,0,0
1998,5,California,30,0,0
1998,5,California,10,0,0
1998,5,California,16,0,0
1998,5,Pennsylvania,11,1,0
1998,5,Kansas,5,0,0
1998,5,Florida,18,0,0
1998,5,Florida,7,0,0
1998,5,Minnesota,13,0,0
1998,5,Michigan,16,0,0
1998,5,Illinois,25,5,0
1998,5,Illinois,25,0,0
1998,5,California,15,0,0
1998,5,Washington,9,3,0
1998,5,Washington,2,0,0
1998,5,Indiana,27,6,0
1998,5,Washington,3,0,0
1998,5,New York,4,0,0
1998,5,Michigan,15,0,0
1998,5,Illinois,36,0,0
1998,5,California,16,0,0
1998,5,California,61,0,0
1998,5,Hawaii,2,0,0
1998,5,New Jersey,39,0,0
1998,5,Washington,10,0,0
1998,5,California,5,0,0
1998,5,New Jersey,42,0,0
1998,5,Illinois,13,0,0
1998,4,Washington,27,0,0
1998,4,Pennsylvania,20,0,0
1998,4,Hawaii,19,0,0
1998,4,Virginia,6,0,0
1998,4,California,72,7,0
1998,4,Indiana,18,0,0
1998,4,Minnesota,18,0,0
1998,4,Michigan,25,0,0
1998,4,California,19,0,0
1998,4,Washington,3,0,0
1998,4,Ohio,2,0,0
1998,4,Michigan,7,0,0
1998,4,Hawaii,5,0,0
1998,4,Wisconsin,22,1,0
1998,4,Virginia,67,0,0
1998,4,Pennsylvania,3,0,0
1998,4,Kansas,30,0,0
1998,4,California,11,0,0
1998,4,Illinois,46,1,0
1998,4,Washington,2,0,0
1998,4,Ohio,2,0,0
1998,4,Ohio,4,0,0
1998,4,Michigan,4,0,0
1998,4,California,39,0,0
1998,4,Virginia,9,0,0
1998,4,California,7,0,0
1998,4,Ohio,5,0,0
1998,4,Massachusetts,71,2,0
1998,4,Wisconsin,13,0,0
1998,4,Washington,2,0,0
1998,4,Ohio,2,0,0
1998,4,Maryland,6,0,0
1998,4,Ohio,3,0,0
1998,4,Michigan,2,0,0
1998,4,Pennsylvania,5,0,0
1998,4,Ohio,4,1,0
1998,4,Massachusetts,33,0,0
1998,4,Michigan,18,0,0
1998,4,Pennsylvania,21,0,0
1998,4,Ohio,800,4,0
1998,4,Maryland,3,0,0
1998,4,California,7,0,0
1998,4,California,11,0,0
1998,4,Ohio,2,0,0
1998,4,Washington,8,0,0
1998,4,Ohio,4,0,0
1998,4,Washington,5,0,0
1998,4,Ohio,2,0,0
1998,4,Utah,22,2,0
1998,4,Minnesota,14,0,0
1998,4,Michigan,15,0,0
1998,4,Minnesota,5,0,0
1998,2,Texas,94,0,1
1998,3,Ohio,2,0,0
1998,3,Maryland,3,0,0
1998,3,California,7,0,0
1998,3,Ohio,8,1,0
1998,3,Virginia,23,5,0
1998,3,Florida,18,0,0
1998,3,Tennessee,48,0,0
1998,3,Pennsylvania,16,0,0
1998,3,Ohio,3,0,0
1998,3,Ohio,5,0,0
1998,3,Washington,2,0,0
1998,3,Illinois,6,0,0
1998,3,Minnesota,30,1,0
1998,3,Pennsylvania,3,0,0
1998,3,Michigan,2,0,0
1998,3,Massachusetts,6,0,0
1998,3,Illinois,2,0,0
1998,3,Washington,8,0,0
1998,3,Ohio,49,0,0
1998,3,Ohio,7,0,0
1998,3,Washington,2,0,0
1998,3,Michigan,2,1,0
1998,3,Pennsylvania,3,0,0
1998,3,Florida,44,0,0
1998,3,California,6,1,0
1998,3,Maryland,3,0,0
1998,3,Utah,7,1,0
1998,3,Wisconsin,65,1,0
1998,3,New York,9,0,0
1998,3,Virginia,28,0,0
1998,3,Ohio,5,0,0
1998,3,Washington,2,0,0
1998,3,Michigan,3,0,0
1998,3,Alabama,3,2,0
1998,3,California,48,0,0
1998,3,Florida,4,0,0
1998,3,Washington,16,0,0
1998,3,Michigan,15,0,0
1998,3,Texas,125,60,0
1998,3,Minnesota,7,0,0
1998,3,Florida,4,0,0
1998,3,Alabama,2,0,0
1998,3,Illinois,103,1,0
1998,3,Virginia,8,0,0
1998,3,Illinois,3,0,0
1998,3,Ohio,7,0,0
1998,3,Minnesota,4,0,0
1998,3,Washington,3,6,0
1998,3,Ohio,2,0,0
1998,3,Hawaii,2,0,0
1998,3,Washington,8,0,0
1998,3,Washington,2,0,0
1998,3,Maryland,2,0,0
1998,3,Hawaii,39,0,0
1998,3,California,6,0,0
1998,3,Oregon,5,0,0
1998,3,Ohio,3,0,0
1998,3,Illinois,9,0,0
1998,3,Virginia,56,1,0
1998,3,Hawaii,2,0,0
1998,3,Pennsylvania,25,1,0
1998,3,Ohio,4,1,0
1998,2,Pennsylvania,20,0,0
1998,2,Oregon,38,0,0
1998,2,Indiana,101,0,0
1998,2,Ohio,2,1,0
1998,2,Pennsylvania,11,0,0
1998,2,Ohio,3,0,0
1998,2,Pennsylvania,20,0,0
1998,2,Ohio,4,0,0
1998,2,Michigan,8,0,0
1998,2,Minnesota,13,0,0
1998,2,Ohio,25,0,0
1998,2,Florida,4,0,0
1998,2,Maryland,17,0,0
1998,2,Illinois,33,0,0
1998,2,Washington,4,0,0
1998,2,Pennsylvania,6,2,0
1998,2,Ohio,2,0,0
1998,2,Ohio,2,0,0
1998,2,California,10,1,0
1998,2,Florida,3,2,0
1998,2,Michigan,20,0,0
1998,2,Michigan,4,0,0
1998,2,Ohio,3,0,0
1998,2,Washington,2,0,0
1998,2,Pennsylvania,15,0,0
1998,2,Indiana,9,0,0
1998,2,Washington,3,0,0
1998,2,Ohio,4,0,0
1998,2,Florida,3,0,0
1998,2,Ohio,4,0,0
1998,2,Minnesota,16,0,0
1998,2,Ohio,3,1,0
1998,2,Ohio,2,0,0
1998,2,North Carolina,9,0,0
1998,2,Michigan,2,0,0
1998,2,New Jersey,10,6,0
1998,2,Oregon,15,0,0
1998,1,Michigan,4,0,0
1998,1,Michigan,5,0,0
1998,1,Florida,3,0,0
1998,1,Ohio,2,0,0
1998,1,California,112,0,0
1998,1,California,35,0,0
1998,1,Pennsylvania,23,0,0
1998,1,Maryland,8,0,0
1998,1,Ohio,3,0,0
1998,1,Michigan,2,0,0
1998,1,Michigan,3,3,0
1998,1,Massachusetts,79,6,0
1998,1,Illinois,4,0,0
1998,1,Minnesota,19,0,0
1998,1,Massachusetts,115,0,0
1998,1,California,4,0,0
1998,1,Maryland,5,1,0
1998,1,Michigan,19,0,0
1998,1,Hawaii,3,0,0
1998,1,Pennsylvania,4,2,0
1998,1,Ohio,2,0,0
1998,1,Minnesota,16,0,0
1998,1,Wisconsin,34,0,0
1998,1,Washington,3,0,0
1998,1,Virginia,13,0,0
1998,1,Pennsylvania,16,0,0
1998,1,Maryland,4,0,0
1998,1,Hawaii,2,0,0
1998,1,Michigan,3,0,0
1998,1,California,26,3,0
1998,1,Indiana,25,3,0
1998,1,California,25,3,0
1998,1,Washington,3,0,0
1998,1,Illinois,11,0,0
1998,1,California,8,0,0
1998,1,Hawaii,2,0,0
1998,1,Guam,47,0,0
1998,1,Ohio,2,0,0
1998,1,Maryland,4,0,0
1998,1,Illinois,4,1,0
1998,1,Ohio,4,0,0
1998,1,California,4,3,0
1998,1,Pennsylvania,17,0,0
1998,8,Hawaii,38,3,0
1998,1,Multistate,4,0,0
1998,5,Multistate,4,0,0
1998,7,Multistate,4,2,0
1998,7,Multistate,5,0,0
1998,9,Multistate,6,0,0
1998,11,Multistate,10,0,0
1998,7,Utah,10,5,0
1999,7,Missouri,62,1,0
1999,7,West Virginia,126,11,0
1999,9,West Virginia,12,5,0
1999,10,West Virginia,16,2,0
1999,10,Wisconsin,14,0,0
1999,3,Wisconsin,10,0,0
1999,10,Wisconsin,5,0,0
1999,10,Wisconsin,82,0,0
1999,11,Wisconsin,33,0,0
1999,4,Washington,2,0,0
1999,6,Washington,11,4,0
1999,12,Washington,2,0,0
1999,12,Washington,6,0,0
1999,12,Washington,6,0,0
1999,12,Washington,30,0,0
1999,12,Washington,9,0,0
1999,12,Washington,62,2,0
1999,12,Washington,34,0,0
1999,12,Washington,13,0,0
1999,12,Washington,3,0,0
1999,11,Washington,17,0,0
1999,11,Washington,5,0,0
1999,11,Washington,5,0,0
1999,11,Washington,8,0,0
1999,11,Washington,2,0,0
1999,11,Washington,4,0,0
1999,11,Washington,4,0,0
1999,11,Washington,6,0,0
1999,11,Washington,6,0,0
1999,10,Washington,2,0,0
1999,10,Washington,2,0,0
1999,10,Washington,5,0,0
1999,10,Washington,3,0,0
1999,10,Washington,2,0,0
1999,10,Washington,4,0,0
1999,10,Washington,35,0,0
1999,9,Washington,2,0,0
1999,9,Washington,115,0,0
1999,9,Washington,2,0,0
1999,9,Washington,3,0,0
1999,9,Washington,2,0,0
1999,9,Washington,2,0,0
1999,9,Washington,4,0,0
1999,9,Washington,4,0,0
1999,9,Washington,2,0,0
1999,9,Washington,10,0,0
1999,9,Washington,4,0,0
1999,8,Washington,30,0,0
1999,8,Washington,11,0,0
1999,8,Washington,2,0,0
1999,8,Washington,2,0,0
1999,8,Washington,3,0,0
1999,8,Washington,2,0,0
1999,8,Washington,3,0,0
1999,7,Washington,3,0,0
1999,7,Washington,3,0,0
1999,7,Washington,3,0,0
1999,7,Washington,2,0,0
1999,7,Washington,41,0,0
1999,7,Washington,2,0,0
1999,6,Washington,4,0,0
1999,6,Washington,5,2,0
1999,6,Washington,17,0,0
1999,6,Washington,16,0,0
1999,6,Washington,3,0,0
1999,6,Washington,2,0,0
1999,6,Washington,2,0,0
1999,5,Washington,2,0,0
1999,5,Washington,2,0,0
1999,5,Washington,2,0,0
1999,5,Washington,4,0,0
1999,4,Washington,25,0,0
1999,4,Washington,50,0,0
1999,4,Washington,30,0,0
1999,4,Washington,4,0,0
1999,3,Washington,2,0,0
1999,3,Washington,18,0,0
1999,3,Washington,3,0,0
1999,3,Washington,6,0,0
1999,3,Washington,3,0,0
1999,3,Washington,3,0,0
1999,3,Washington,10,0,0
1999,2,Washington,3,0,0
1999,2,Washington,6,1,0
1999,2,Washington,9,0,0
1999,2,Washington,3,0,0
1999,2,Washington,2,0,0
1999,2,Washington,3,0,0
1999,2,Washington,3,0,0
1999,2,Washington,3,0,0
1999,2,Washington,5,0,0
1999,1,Washington,8,0,0
1999,1,Washington,3,0,0
1999,1,Washington,3,0,0
1999,1,Washington,27,0,0
1999,1,Washington,2,0,0
1999,1,Washington,61,0,0
1999,9,Vermont,12,2,0
1999,10,Virginia,26,0,0
1999,9,Virginia,8,0,0
1999,7,Virginia,33,0,0
1999,6,Virginia,16,0,0
1999,5,Virginia,22,0,0
1999,5,Virginia,177,8,0
1999,5,Virginia,49,0,0
1999,1,Virginia,25,0,0
1999,12,Utah,3,0,0
1999,12,Utah,59,0,0
1999,11,Utah,4,0,0
1999,6,Utah,256,0,0
1999,10,Texas,10,0,0
1999,9,Texas,4,0,0
1999,9,Texas,5,0,0
1999,8,Texas,46,0,0
1999,6,Texas,55,0,0
1999,10,Texas,34,0,0
1999,11,Texas,55,0,0
1999,9,Texas,32,0,0
1999,7,Texas,76,0,0
1999,7,Texas,75,0,0
1999,7,Texas,7,7,0
1999,5,Texas,10,0,0
1999,4,Texas,81,0,0
1999,3,Texas,57,0,0
1999,3,Texas,121,0,0
1999,12,Tennessee,56,0,0
1999,11,Tennessee,42,0,0
1999,4,Tennessee,30,2,0
1999,6,Tennessee,7,0,0
1999,11,Tennessee,11,0,0
1999,5,Tennessee,4,0,0
1999,3,Tennessee,50,0,0
1999,7,Tennessee,21,3,0
1999,4,Tennessee,19,0,0
1999,5,South Carolina,17,0,0
1999,4,South Carolina,15,0,0
1999,8,Rhode Island,33,0,0
1999,5,Rhode Island,56,1,0
1999,11,Pennsylvania,12,0,0
1999,12,Pennsylvania,10,0,0
1999,12,Pennsylvania,4,1,0
1999,12,Pennsylvania,12,0,0
1999,12,Pennsylvania,44,0,0
1999,12,Pennsylvania,10,0,0
1999,12,Pennsylvania,6,0,0
1999,11,Pennsylvania,7,0,0
1999,11,Pennsylvania,125,1,0
1999,11,Pennsylvania,16,4,0
1999,11,Pennsylvania,3,0,0
1999,11,Pennsylvania,32,0,0
1999,10,Pennsylvania,34,0,0
1999,10,Pennsylvania,85,1,0
1999,9,Pennsylvania,5,0,0
1999,9,Pennsylvania,6,0,0
1999,8,Pennsylvania,8,1,0
1999,8,Pennsylvania,14,0,0
1999,8,Pennsylvania,24,1,0
1999,7,Pennsylvania,3,0,0
1999,6,Pennsylvania,23,0,0
1999,6,Pennsylvania,15,0,0
1999,6,Pennsylvania,6,0,0
1999,6,Pennsylvania,4,2,0
1999,6,Pennsylvania,11,0,0
1999,5,Pennsylvania,33,0,0
1999,5,Pennsylvania,54,0,0
1999,5,Pennsylvania,25,0,0
1999,5,Pennsylvania,13,0,0
1999,5,Pennsylvania,21,0,0
1999,5,Pennsylvania,10,0,0
1999,5,Pennsylvania,28,0,0
1999,4,Pennsylvania,43,0,0
1999,4,Pennsylvania,16,0,0
1999,4,Pennsylvania,31,0,0
1999,3,Pennsylvania,9,0,0
1999,3,Pennsylvania,8,0,0
1999,2,Pennsylvania,104,5,0
1999,6,Oregon,55,0,0
1999,1,Oregon,11,0,0
1999,12,Oregon,8,0,0
1999,12,Oregon,12,0,0
1999,12,Oregon,22,0,0
1999,9,Oregon,39,0,0
1999,9,Oregon,11,0,0
1999,9,Oregon,87,0,0
1999,9,Oregon,45,0,0
1999,8,Oregon,10,0,0
1999,8,Oregon,7,0,0
1999,8,Oregon,50,0,0
1999,8,Oregon,12,0,0
1999,8,Oregon,17,0,0
1999,7,Oregon,13,0,0
1999,7,Oregon,44,0,0
1999,7,Oregon,187,0,0
1999,7,Oregon,43,0,0
1999,4,Oregon,20,2,0
1999,4,Oregon,21,2,0
1999,10,Oklahoma,25,6,0
1999,12,Ohio,30,0,0
1999,7,Ohio,6,0,0
1999,1,Ohio,4,0,0
1999,7,Ohio,30,0,0
1999,4,Ohio,12,0,0
1999,12,Ohio,18,0,0
1999,2,Ohio,12,0,0
1999,4,Ohio,3,0,0
1999,12,Ohio,3,0,0
1999,12,Ohio,16,0,0
1999,10,Ohio,245,0,0
1999,5,Ohio,66,0,0
1999,5,Ohio,2,0,0
1999,5,Ohio,4,0,0
1999,1,Ohio,4,0,0
1999,12,Ohio,2,0,0
1999,9,Ohio,63,1,0
1999,8,Ohio,55,0,0
1999,7,Ohio,4,0,0
1999,9,Ohio,39,0,0
1999,4,Ohio,4,0,0
1999,3,Ohio,4,0,0
1999,11,Ohio,10,0,0
1999,12,Ohio,3,0,0
1999,7,Ohio,18,0,0
1999,12,Ohio,83,1,0
1999,12,Ohio,26,2,0
1999,3,Ohio,43,0,0
1999,7,Ohio,42,4,0
1999,6,Ohio,14,0,0
1999,4,Ohio,4,0,0
1999,4,Ohio,19,0,0
1999,11,Ohio,13,0,0
1999,10,Ohio,9,0,0
1999,8,Ohio,44,0,0
1999,1,Ohio,4,0,0
1999,11,Ohio,8,0,0
1999,3,Ohio,5,3,0
1999,3,Ohio,16,0,0
1999,12,Ohio,9,0,0
1999,5,Ohio,16,0,0
1999,5,Ohio,21,0,0
1999,12,Ohio,73,0,0
1999,4,Ohio,29,0,0
1999,10,Ohio,47,23,0
1999,2,Ohio,11,0,0
1999,9,Ohio,82,0,0
1999,11,Ohio,8,0,0
1999,11,Ohio,8,0,0
1999,2,Ohio,2,0,0
1999,2,Ohio,5,0,0
1999,12,Ohio,8,0,0
1999,12,Ohio,150,0,0
1999,11,Ohio,3,0,0
1999,7,Ohio,18,11,0
1999,5,Ohio,8,0,0
1999,5,Ohio,7,0,0
1999,11,Ohio,27,0,0
1999,11,Ohio,13,0,0
1999,7,New York,60,0,0
1999,4,New York,3,0,0
1999,12,New York,6,0,0
1999,11,New York,14,0,0
1999,10,New York,2,0,0
1999,8,New York,12,0,0
1999,6,New York,3,0,0
1999,1,New York,9,0,0
1999,10,New York,4,0,0
1999,11,New York,15,0,0
1999,12,New York,9,0,0
1999,11,New York,7,0,0
1999,8,New York,11,0,0
1999,8,New York,15,0,0
1999,8,New York,2,0,0
1999,7,New York,4,0,0
1999,6,New York,5,0,0
1999,6,New York,23,0,0
1999,5,New York,70,0,0
1999,5,New York,34,0,0
1999,4,New York,9,0,0
1999,8,New York,7,0,0
1999,12,New York,8,0,0
1999,11,New York,34,0,0
1999,11,New York,48,0,0
1999,10,New York,106,0,0
1999,10,New York,15,0,0
1999,9,New York,29,0,0
1999,8,New York,2,0,0
1999,6,New York,12,0,0
1999,4,New York,53,0,0
1999,4,New York,184,0,0
1999,3,New York,75,0,0
1999,2,New York,3,0,0
1999,2,New York,4,0,0
1999,2,New York,27,0,0
1999,2,New York,24,0,0
1999,2,New York,40,0,0
1999,12,New York,22,0,0
1999,2,New York,16,0,0
1999,5,New York,8,0,0
1999,7,New York,13,0,0
1999,8,New York,2,0,0
1999,2,New York,12,0,0
1999,10,New York,2,0,0
1999,3,New York,47,0,0
1999,6,New York,41,0,0
1999,1,New York,3,1,1
1999,4,New York,3,0,0
1999,12,New Mexico,4,3,2
1999,10,New Mexico,34,0,0
1999,6,New Mexico,73,16,0
1999,12,New Jersey,15,0,0
1999,12,New Jersey,2,0,0
1999,12,New Jersey,12,0,0
1999,12,New Jersey,6,0,0
1999,10,New Jersey,49,1,0
1999,10,New Jersey,29,0,0
1999,9,New Jersey,6,0,0
1999,8,New Jersey,60,1,0
1999,8,New Jersey,9,0,0
1999,4,New Jersey,10,0,0
1999,3,New Jersey,25,0,0
1999,11,New Hampshire,40,5,0
1999,11,New Hampshire,34,0,0
1999,2,New Hampshire,81,0,0
1999,1,New Hampshire,46,0,0
1999,1,New Hampshire,3,7,0
1999,5,Nebraska,127,0,0
1999,5,Nebraska,4,0,0
1999,3,Nebraska,46,0,0
1999,2,Nebraska,65,8,0
1999,5,North Dakota,85,1,0
1999,12,North Carolina,48,0,0
1999,12,North Carolina,14,0,0
1999,12,North Carolina,70,0,0
1999,10,North Carolina,3,0,0
1999,9,North Carolina,56,0,0
1999,8,North Carolina,8,0,0
1999,8,North Carolina,3,0,0
1999,8,North Carolina,3,0,0
1999,7,North Carolina,3,0,0
1999,7,North Carolina,7,0,0
1999,7,North Carolina,46,0,0
1999,7,North Carolina,45,0,0
1999,6,North Carolina,4,0,0
1999,6,North Carolina,18,0,0
1999,5,North Carolina,2,0,0
1999,5,North Carolina,2,0,0
1999,2,North Carolina,20,0,0
1999,10,Montana,60,0,0
1999,9,Montana,5,0,0
1999,9,Montana,18,0,0
1999,3,Montana,20,0,0
1999,3,Montana,31,0,0
1999,10,Mississippi,4,0,0
1999,5,Missouri,39,2,0
1999,4,Missouri,4,0,0
1999,7,Missouri,20,0,0
1999,4,Missouri,4,0,0
1999,6,Minnesota,11,0,0
1999,5,Minnesota,12,0,0
1999,12,Minnesota,10,5,0
1999,12,Minnesota,29,0,0
1999,12,Minnesota,4,0,0
1999,12,Minnesota,21,0,0
1999,11,Minnesota,18,0,0
1999,11,Minnesota,19,0,0
1999,11,Minnesota,11,0,0
1999,11,Minnesota,12,1,0
1999,10,Minnesota,13,0,0
1999,10,Minnesota,18,0,0
1999,10,Minnesota,11,0,0
1999,10,Minnesota,7,0,0
1999,10,Minnesota,21,0,0
1999,10,Minnesota,10,0,0
1999,10,Minnesota,9,0,0
1999,9,Minnesota,5,5,1
1999,9,Minnesota,16,0,0
1999,9,Minnesota,5,0,0
1999,9,Minnesota,20,0,0
1999,8,Minnesota,15,0,0
1999,8,Minnesota,3,0,0
1999,8,Minnesota,7,0,0
1999,8,Minnesota,25,0,0
1999,7,Minnesota,7,0,0
1999,7,Minnesota,9,0,0
1999,6,Minnesota,50,9,0
1999,6,Minnesota,5,1,0
1999,6,Minnesota,5,0,0
1999,6,Minnesota,25,1,0
1999,5,Minnesota,3,2,0
1999,5,Minnesota,28,0,0
1999,4,Minnesota,9,0,0
1999,1,Minnesota,20,0,0
1999,1,Minnesota,15,0,0
1999,2,Minnesota,63,0,0
1999,2,Minnesota,6,0,0
1999,5,Multistate,7,0,0
1999,6,Multistate,398,0,0
1999,11,Multistate,79,0,0
1999,8,Multistate,11,0,0
1999,11,Multistate,14,4,0
1999,5,Multistate,9,0,0
1999,1,Multistate,83,9,0
1999,5,Multistate,10,0,0
1999,7,Michigan,62,0,0
1999,6,Michigan,50,0,0
1999,8,Michigan,41,0,0
1999,12,Michigan,40,0,0
1999,7,Michigan,40,0,0
1999,6,Michigan,38,0,0
1999,11,Michigan,36,0,0
1999,6,Michigan,34,0,0
1999,11,Michigan,32,0,0
1999,5,Michigan,30,0,0
1999,12,Michigan,27,0,0
1999,6,Michigan,26,0,0
1999,7,Michigan,22,0,0
1999,6,Michigan,21,0,0
1999,5,Michigan,21,0,0
1999,6,Michigan,20,0,0
1999,6,Michigan,19,0,0
1999,6,Michigan,17,0,0
1999,12,Michigan,15,0,0
1999,12,Michigan,13,0,0
1999,6,Michigan,13,0,0
1999,4,Michigan,11,0,0
1999,11,Michigan,10,0,0
1999,5,Michigan,10,0,0
1999,5,Michigan,10,0,0
1999,12,Michigan,7,0,0
1999,12,Michigan,3,0,0
1999,12,Michigan,2,0,0
1999,12,Michigan,40,0,0
1999,12,Michigan,62,0,0
1999,11,Michigan,2,0,0
1999,11,Michigan,20,0,0
1999,11,Michigan,32,1,0
1999,11,Michigan,2,0,0
1999,11,Michigan,2,0,0
1999,11,Michigan,5,0,0
1999,11,Michigan,3,0,0
1999,10,Michigan,2,0,0
1999,10,Michigan,2,0,0
1999,10,Michigan,3,0,0
1999,10,Michigan,11,0,0
1999,10,Michigan,2,0,0
1999,10,Michigan,4,0,0
1999,9,Michigan,17,0,0
1999,9,Michigan,3,0,0
1999,8,Michigan,3,0,0
1999,8,Michigan,26,0,0
1999,8,Michigan,2,0,0
1999,8,Michigan,2,0,0
1999,8,Michigan,3,1,0
1999,8,Michigan,3,0,0
1999,8,Michigan,2,0,0
1999,7,Michigan,2,0,0
1999,6,Michigan,3,0,0
1999,6,Michigan,2,0,0
